t_sec,force_x,force_y,force_z,torque_x,torque_y,torque_z,imputed,trial_id,smoothed_sigma_s
9.836,2.612302028779725e-98,4.223777347755098e-92,-4.989988167768282e-214,-7.107848124423634e-121,-6.22203040475909e-91,-3.394216217206885e-216,0,pressure_servo_20250708_145013.db3_export,0.05
9.886,4.669073582764957e-99,1.8929656774975518e-91,-6.079050071196904e-213,-8.659131684938845e-120,-7.579984782929101e-90,-9.993545121536966e-176,0,pressure_servo_20250708_145013.db3_export,0.05
9.936,3.832608986161437e-100,3.1209727771954933e-91,-2.4991278154729345e-184,-3.8807535831008455e-119,-3.39711349549822e-89,-1.2174630308914176e-174,0,pressure_servo_20250708_145013.db3_export,0.05
9.986,2.7395866528256973e-146,1.8477518502467527e-91,-3.044560951902508e-183,-6.3982809788041e-119,3.172606726663457e-83,-1.0128239256616693e-45,0,pressure_servo_20250708_145013.db3_export,0.05
10.036,1.661643299679496e-146,-1.28439442647641e-92,-1.364477554211953e-182,-3.8807535831008455e-119,3.8650327122999836e-82,-1.233872135762927e-44,0,pressure_servo_20250708_145013.db3_export,0.05
10.086,3.7076273560569813e-147,-2.4339204480339845e-91,-2.2496431670221344e-182,-8.659131684938845e-120,1.732187630989472e-81,-5.529831265043393e-44,0,pressure_servo_20250708_145013.db3_export,0.05
10.136,3.0434059364905327e-148,-4.0700190242342985e-91,-1.1348797912088412e-179,-7.107848124423634e-121,2.855894603931086e-81,-9.117150430059642e-44,0,pressure_servo_20250708_145013.db3_export,0.05
10.186,1.2587623273960765e-155,-2.4685913592784186e-91,-1.3809347919057617e-178,-8.832162553126352e-146,1.7321876385694567e-81,-5.529831265043393e-44,0,pressure_servo_20250708_145013.db3_export,0.05
10.236,7.657465043513478e-156,-5.508176094950482e-92,-6.188786415106013e-178,-5.356977380036942e-146,7.708439055736378e-82,-1.233872135762927e-44,0,pressure_servo_20250708_145013.db3_export,0.05
10.286,1.7086114014901654e-156,-4.5215763662699355e-93,-1.0203579682040094e-177,-1.1953032207191596e-146,4.713953166166749e-81,-1.0128239256616693e-45,0,pressure_servo_20250708_145013.db3_export,0.05
10.336,-5.187295054712453e-149,-3.192603488718163e-97,1.9204606402784567e-100,-9.811646322787396e-148,2.098428576296672e-80,-2.649148434564172e-162,0,pressure_servo_20250708_145013.db3_export,0.05
10.386,-6.319419084728261e-148,-1.9364119002130824e-97,2.3396000151961035e-99,1.3445810238590657e-149,3.459723828785311e-80,-5.91104914461266e-163,0,pressure_servo_20250708_145013.db3_export,0.05
10.436,-2.8321671442912415e-147,-4.320718974078705e-98,1.094031334000987e-98,-3.412998242322708e-46,2.098428576296672e-80,-4.852084609013282e-164,0,pressure_servo_20250708_145013.db3_export,0.05
10.486,-4.66945421297101e-147,-3.546662110415038e-99,2.28299043069935e-98,-4.157883047498798e-45,4.682227042891182e-81,5.667750559902654e-220,0,pressure_servo_20250708_145013.db3_export,0.05
10.536,-2.8321671442912415e-147,-6.538968798712171e-157,3.5324980520801466e-98,1.0519906246766424e-21,3.843406003725044e-82,6.904733696678782e-219,0,pressure_servo_20250708_145013.db3_export,0.05
10.586,-6.319419084728261e-148,-1.4588313561699057e-157,4.329321102556616e-98,1.2815869431839871e-20,8.703183501155276e-118,3.0944869542000234e-218,0,pressure_servo_20250708_145013.db3_export,0.05
10.636,-5.187295068737592e-149,-1.1880791623740755e-158,2.503166676776216e-98,5.743674195955645e-20,3.900496237427417e-117,5.101946463293633e-218,0,pressure_servo_20250708_145013.db3_export,0.05
10.686,-5.819201137862697e-165,1.5791360683337675e-160,5.542468545650492e-99,9.469717818843528e-20,6.430831112932399e-117,3.0944869542000234e-218,0,pressure_servo_20250708_145013.db3_export,0.05
10.736,1.2589588537178235e-138,9.577894167672574e-161,4.549535229427229e-100,5.743674195955645e-20,3.900496237427417e-117,6.904733696678782e-219,0,pressure_servo_20250708_145013.db3_export,0.05
10.786,-2.3813898220523124e-92,-2.810093717669061e-29,-3.2478516758368266e-149,1.2815869431839871e-20,8.703183501155276e-118,-2.6446389830339314e-116,0,pressure_servo_20250708_145013.db3_export,0.05
10.836,-2.901126712523302e-91,-3.423394974451411e-28,-7.246936645010768e-150,1.0519906246766424e-21,7.144008057158694e-119,-3.2218298439051847e-115,0,pressure_servo_20250708_145013.db3_export,0.05
10.886,-1.300194787918148e-90,-1.5342591840449147e-27,-5.948647834328816e-151,1.8293529009713183e-64,3.73000957494305e-61,-1.443923959791886e-114,0,pressure_servo_20250708_145013.db3_export,0.05
10.936,-2.143658802894093e-90,-2.5295657515018727e-27,7.023335916575884e-160,8.19859090207439e-64,4.544081912010984e-60,-5.149042620064017e-41,0,pressure_servo_20250708_145013.db3_export,0.05
10.986,-1.300194787918148e-90,-1.5342591840449147e-27,-1.0156486811999406e-122,1.3517191210018596e-63,2.0365162239780528e-59,-6.272818062233468e-40,0,pressure_servo_20250708_145013.db3_export,0.05
11.036,-2.901126712523302e-91,-3.423394974451411e-28,-1.2373133924914723e-121,8.19859090207439e-64,3.3576476165985217e-59,-2.8112820149730927e-39,0,pressure_servo_20250708_145013.db3_export,0.05
11.086,-2.3813898220523124e-92,-2.810093717669061e-29,-1.5568159408053385e-91,1.8293529009713183e-64,2.0365162239780528e-59,-4.6350204560228543e-39,0,pressure_servo_20250708_145013.db3_export,0.05
11.136,7.364815465472851e-109,-6.179412558947099e-159,-1.8965900796787927e-90,1.501624303588559e-65,4.544081912010984e-60,-2.8112820149730927e-39,0,pressure_servo_20250708_145013.db3_export,0.05
11.186,1.2142527912706352e-108,-3.7480031760147167e-159,-8.499927031008046e-90,1.7630953671018912e-82,3.73000957494305e-61,-6.272818062233468e-40,0,pressure_servo_20250708_145013.db3_export,0.05
11.236,1.2264144433951522e-106,4.9179945019773285e-29,-2.741966873310834e-34,1.4472368078236106e-83,-1.1496693075621705e-110,-5.149042620064017e-41,0,pressure_servo_20250708_145013.db3_export,0.05
11.286,1.4852708042505411e-105,5.991343831911169e-28,-3.340399487455823e-33,4.146261290656022e-130,-2.565258944778633e-111,1.8298404545642408e-131,0,pressure_servo_20250708_145013.db3_export,0.05
11.336,6.6557989374853846e-105,2.6851340168113662e-27,-1.4970631873493628e-32,3.4034585233782445e-131,1.62232412194835e-109,2.2292020286779762e-130,0,pressure_servo_20250708_145013.db3_export,0.05
11.386,1.0973535041919822e-104,4.4270375681973746e-27,-2.4682399205650265e-32,2.8577608598385832e-179,1.9789606407387122e-108,9.990590367501526e-130,0,pressure_servo_20250708_145013.db3_export,0.05
11.436,6.6557854483553296e-105,2.6851340168113662e-27,-1.4970631873493628e-32,1.7333195796210118e-179,8.869086274227899e-108,1.6471698845751578e-129,0,pressure_servo_20250708_145013.db3_export,0.05
11.486,1.4851064730051136e-105,5.991343831911169e-28,-3.340399487455823e-33,3.9045391588169705e-180,1.462265119199409e-107,9.990590367501526e-130,0,pressure_servo_20250708_145013.db3_export,0.05
11.536,1.2190496279296793e-106,4.9179945019773285e-29,-2.741966873310834e-34,7.679821126677823e-181,8.869086274227899e-108,2.2292020286779762e-130,0,pressure_servo_20250708_145013.db3_export,0.05
11.586,-1.6929418115151552e-136,-5.955328103928672e-70,-1.1653085647152896e-70,-6.130819743337858e-109,1.9789606407387122e-108,1.8298404545642408e-131,0,pressure_servo_20250708_145013.db3_export,0.05
11.636,-1.0268211137933878e-136,-9.818676118945466e-70,-1.9212690175751354e-70,-7.46886744973751e-108,1.6244298147178705e-109,1.407089153727486e-163,0,pressure_servo_20250708_145013.db3_export,0.05
11.686,-2.2911475956450773e-137,-5.955328103928672e-70,-1.1653085647152896e-70,4.495325024272112e-58,-2.3626462788785016e-135,-5.513874887802287e-185,0,pressure_servo_20250708_145013.db3_export,0.05
11.736,-1.880688472356752e-138,-1.3288133135660495e-70,-2.600154866672596e-71,5.476426995959421e-57,-5.271776425806382e-136,-7.325202946662582e-133,0,pressure_servo_20250708_145013.db3_export,0.05
11.786,3.6782519069683094e-181,-1.0907563901548757e-71,-2.134337086527437e-72,2.4543643012295654e-56,-4.337231569758705e-137,-8.92392406586442e-132,0,pressure_servo_20250708_145013.db3_export,0.05
11.836,-5.67501361308401e-127,2.877121062316608e-138,-4.100737374189012e-121,4.046562629484242e-56,-2.545300532918053e-57,-3.999425295051139e-131,0,pressure_servo_20250708_145013.db3_export,0.05
11.886,-6.913581906830595e-126,1.988011295245792e-140,1.3508898628461795e-128,2.4543643012295654e-56,-3.100810837044952e-56,-6.59393755452695e-131,0,pressure_servo_20250708_145013.db3_export,0.05
11.936,-3.0984524468729667e-125,4.435852786850557e-141,6.057676578427707e-128,5.476426995959421e-57,-1.3896870037570186e-55,1.5160374897705908e-124,0,pressure_servo_20250708_145013.db3_export,0.05
11.986,-5.10848445541232e-125,3.641169699044455e-142,9.989487430890956e-128,4.495325024272112e-58,-2.2912065227097257e-55,1.8469122346388487e-123,0,pressure_servo_20250708_145013.db3_export,0.05
12.036,-3.0984524468729667e-125,7.025553322108255e-198,6.059391657435458e-128,2.4356622502159533e-156,-1.3896870037570186e-55,8.277286415116313e-123,0,pressure_servo_20250708_145013.db3_export,0.05
12.086,-6.913581906830595e-126,18.120861497690296,1.352070893106201e-128,-5.2135342347234045e-14,-3.100810837044952e-56,1.3646938177487197e-122,0,pressure_servo_20250708_145013.db3_export,0.05
12.136,-5.67501361308401e-127,220.7572857583561,1.109865461353602e-129,-6.35138493284387e-13,-2.545300532918053e-57,8.277286415848833e-123,0,pressure_servo_20250708_145013.db3_export,0.05
12.186,4.121355812809198e-124,989.3655147807216,-9.817614618105024e-117,-2.846493243503623e-12,2.747516811326377e-158,1.846912243562773e-123,0,pressure_servo_20250708_145013.db3_export,0.05
12.236,5.0208392299458216e-123,1631.187968716158,-1.1960303079357859e-115,-4.693073957468623e-12,6.13053866121758e-159,1.5160378897131203e-124,0,pressure_servo_20250708_145013.db3_export,0.05
12.286,2.2501840300772768e-122,989.3655147807216,-5.360235958868882e-115,7.672505970133184e-06,-2.359540505149953e-136,2.5073024919181919e-144,0,pressure_servo_20250708_145013.db3_export,0.05
12.336,3.709926273378144e-122,220.7572857583561,-8.837535041358823e-115,9.347029168685712e-05,-2.874508795402453e-135,1.5207558345222702e-144,0,pressure_servo_20250708_145013.db3_export,0.05
12.386,2.2501840300772768e-122,18.120861497690296,-5.360235958868882e-115,0.0004189047874486,-1.2882654650945809e-134,3.393264929036132e-145,0,pressure_servo_20250708_145013.db3_export,0.05
12.436,5.0208392299458216e-123,2.3563952702117364e-117,-1.1960303079357859e-115,0.0006906572335506,-2.1239906746098293e-134,2.7853614703045487e-146,0,pressure_servo_20250708_145013.db3_export,0.05
12.486,4.121355812809198e-124,1.9342470251263562e-118,-9.817614618105024e-117,0.0004189047875007,-1.2882654650945809e-134,-8.420125732241205e-213,0,pressure_servo_20250708_145013.db3_export,0.05
12.536,1.4290209793807911e-117,-9.46445401753415e-131,-1.9115577938470264e-190,9.347029232199564e-05,-2.874508795402453e-135,-6.911660091440739e-214,0,pressure_servo_20250708_145013.db3_export,0.05
12.586,1.7409039451025051e-116,-5.740481593139342e-131,1.7470105376391163e-55,7.672508816626428e-06,-2.359540505149953e-136,-1.0753015851158595e-236,0,pressure_servo_20250708_145013.db3_export,0.05
12.636,7.802190183274318e-116,-1.280874577206295e-131,2.1282945324073864e-54,1.3242390545941823e-119,1.985044184137199e-192,8.207627074696732e-269,0,pressure_servo_20250708_145013.db3_export,0.05
12.686,1.2863636913212094e-115,-1.0514058790736568e-132,9.538354344350443e-54,8.031915874002436e-120,1.62953572762817e-193,-3.6466919038695766e-272,0,pressure_servo_20250708_145013.db3_export,0.05
12.736,7.802190183274318e-116,7.643798475398508e-206,1.5726087695005555e-53,1.792162675264879e-120,1.3673192087337656e-196,1.5101192753332302e-138,0,pressure_servo_20250708_145013.db3_export,0.05
12.786,1.7409039451025051e-116,2.7795547591780325e-186,9.538354344350443e-54,1.4710967073292036e-121,6.127899553445411e-196,1.8397018951688984e-137,0,pressure_servo_20250708_145013.db3_export,0.05
12.836,1.4290209793807911e-117,3.386190906713098e-185,2.1282945324073864e-54,5.5686489966821215e-164,-7.19561985327358e-37,8.24497187625867e-137,0,pressure_servo_20250708_145013.db3_export,0.05
12.886,5.929824851543964e-144,-3.49685557928492e-171,1.7470105376391163e-55,3.986232389897223e-176,-8.766059540602341e-36,1.3593660508712023e-136,0,pressure_servo_20250708_145013.db3_export,0.05
12.936,-1.6204295653057824e-97,-4.2600421976092384e-170,-1.3180482110483522e-73,-1.3603443198349051e-248,-3.9286753233050224e-35,8.24497187625867e-137,0,pressure_servo_20250708_145013.db3_export,0.05
12.986,-1.974087339308305e-96,-1.909218455620437e-169,-2.17309412136367e-73,-5.521923906126542e-201,-6.477290571207694e-35,-9.438731030519301e-08,0,pressure_servo_20250708_145013.db3_export,0.05
13.036,7.032840661065065e-50,-1.4653077091174248e-141,-1.3180482110483522e-73,-6.727080463785074e-200,-3.9286753233050224e-35,-1.1498728377600586e-06,0,pressure_servo_20250708_145013.db3_export,0.05
13.086,8.567753888001498e-49,-1.7851102316895274e-140,-2.940963084145703e-74,-3.0148682989830293e-199,-8.766059540602341e-36,-5.153372529267869e-06,0,pressure_servo_20250708_145013.db3_export,0.05
13.136,3.839800895720278e-48,-8.000309014711605e-140,-2.4140895071503713e-75,-2.4132152490861958e-120,-7.19561985327358e-37,-8.496474904845656e-06,0,pressure_servo_20250708_145013.db3_export,0.05
13.186,6.330761412027427e-48,-1.3190279644729009e-139,-3.5285192507924105e-148,24201799193.686035,-5.3967366114482177e-64,-5.153372529267869e-06,0,pressure_servo_20250708_145013.db3_export,0.05
13.236,3.839800895720278e-48,-8.000309014711605e-140,-9.240838240839091e-54,294838272515.23834,-2.418649548702076e-63,-1.1498728377600586e-06,0,pressure_servo_20250708_145013.db3_export,0.05
13.286,8.567753888001498e-49,-1.7851102316895274e-140,-1.1257645606085996e-52,1321373463448.8994,-3.987678957314378e-63,-1.1602517303804964e-05,0,pressure_servo_20250708_145013.db3_export,0.05
13.336,7.032840661065065e-50,-1.4653077091174248e-141,-5.045326727053494e-52,2178576535726.899,-2.418649548702076e-63,-0.0001401977241448,0,pressure_servo_20250708_145013.db3_export,0.05
13.386,3.530962805999568e-126,6.787763669615255e-111,-8.318337492524956e-52,1321373463448.8994,-5.3967366114482177e-64,-0.000628322607986,0,pressure_servo_20250708_145013.db3_export,0.05
13.436,2.1416372001436887e-126,8.269188991177032e-110,-5.045326727053494e-52,294838272515.23834,-4.429911173242711e-65,-0.0010359288486483,0,pressure_servo_20250708_145013.db3_export,0.05
13.486,3.955581428967287e-105,3.7059933922317946e-109,-1.1257645606085996e-52,24201799193.686035,7.869617885318558e-118,-0.000628322607986,0,pressure_servo_20250708_145013.db3_export,0.05
13.536,4.81888468694648e-104,6.110150134846685e-109,-9.240838240839091e-54,2.9836235232997237e-168,3.084810251794733e-82,-0.0001401977241448,0,pressure_servo_20250708_145013.db3_export,0.05
13.586,2.1596742832707498e-103,3.7059933922317946e-109,-1.674851193013092e-103,3.6347975553611705e-167,3.7580682262405484e-81,-1.150812999349977e-05,0,pressure_servo_20250708_145013.db3_export,0.05
13.636,3.56070092861254e-103,8.269188991177032e-110,-7.506162286169441e-103,1.6290032476753672e-166,1.6842493295127027e-80,3.005805772676811e-32,0,pressure_servo_20250708_145013.db3_export,0.05
13.686,2.1596742832707498e-103,6.787763669615255e-111,-1.237556942253466e-102,2.6857723044819674e-166,2.7768576947300224e-80,2.4673156271388306e-33,0,pressure_servo_20250708_145013.db3_export,0.05
13.736,4.81888468694648e-104,-3.6753781611541407e-191,-7.506162286169441e-103,1.6290032476753672e-166,1.6842493295127027e-80,1.591304808826335e-161,0,pressure_servo_20250708_145013.db3_export,0.05
13.786,3.955581428967287e-105,1.078668299719302e-179,-1.674851193013092e-103,7.905329693947289e-139,3.7580682262405484e-81,9.687843954808194e-162,0,pressure_servo_20250708_145013.db3_export,0.05
13.836,2.8150144996782736e-215,1.314087004695929e-178,-1.3748015787371488e-104,9.630663125388268e-138,3.084810251794733e-82,2.16165017312594e-162,0,pressure_servo_20250708_145013.db3_export,0.05
13.886,5.922203161209341e-145,5.889329366419247e-178,-8.755809472982935e-126,4.316163766916044e-137,1.254704668580341e-113,1.7743905148563252e-163,0,pressure_servo_20250708_145013.db3_export,0.05
13.936,7.214720424549184e-144,3.293622208800488e-134,-5.355220010922456e-125,7.116151010339671e-137,1.0299243099381667e-114,-1.245519937012642e-98,0,pressure_servo_20250708_145013.db3_export,0.05
13.986,3.233413367224687e-143,4.012453266755078e-133,-2.2815266312488164e-124,4.316163766916044e-137,-5.16762209730341e-177,-3.3353692458156654e-73,0,pressure_servo_20250708_145013.db3_export,0.05
14.036,5.330997395509467e-143,1.7982567950858498e-132,-3.751873062498351e-124,9.630663125388268e-138,-6.2954524991596625e-176,-4.063311569386545e-72,0,pressure_servo_20250708_145013.db3_export,0.05
14.086,3.233413367224687e-143,2.9648242282390824e-132,-2.2753168783637465e-124,8.235159099666555e-85,-2.82142606583163e-175,-1.8210499049897883e-71,0,pressure_servo_20250708_145013.db3_export,0.05
14.136,7.214720424549184e-144,1.7982567950855538e-132,-5.076918194577282e-125,1.0032477599712007e-83,-4.6517451684746863e-175,-3.002403713363112e-71,0,pressure_servo_20250708_145013.db3_export,0.05
14.186,-5.018451914653153e-11,4.012453266719043e-133,-1.019546075198723e-98,4.496244520704076e-83,-2.804024537144765e-175,-1.8210499049897883e-71,0,pressure_servo_20250708_145013.db3_export,0.05
14.236,-6.11372601423428e-10,3.293622207185493e-134,-1.3599895712295101e-58,7.413053979553714e-83,-4.17551228939097e-176,-4.063311569386545e-72,0,pressure_servo_20250708_145013.db3_export,0.05
14.286,-2.739981905703528e-09,-2.2809809963658007e-121,-1.6568064738123216e-57,4.496244520704076e-83,-9.973829405866538e-138,-3.3353692458156654e-73,0,pressure_servo_20250708_145013.db3_export,0.05
14.336,-4.5174664492668796e-09,-2.778803721270576e-120,-7.425291465350033e-57,1.0032477599712007e-83,-1.2150611650205582e-136,-4.731488462455889e-123,0,pressure_servo_20250708_145013.db3_export,0.05
14.386,-2.739981905703528e-09,-1.2453734266233086e-119,-1.2242235980070718e-56,8.235159099666555e-85,-5.445526343064871e-136,-3.883842239296847e-124,0,pressure_servo_20250708_145013.db3_export,0.05
14.436,-6.11372601423428e-10,-2.0532736584385545e-119,-7.425291465350033e-57,6.367018659914478e-172,-8.978155111968936e-136,-8.017183805257688e-167,0,pressure_servo_20250708_145013.db3_export,0.05
5.925,1.3740452415102043e-69,4.245683348068449e-110,3.296745229894795e-164,-2.0616637915879264e-86,-2.441557159368373e-105,1.119118539743403e-146,0,pressure_servo_20250725_110821.db3_export,0.05
5.975,1.6739297856431412e-68,2.5751371220348986e-110,1.4774987064508652e-163,-3.39910894622329e-86,-1.0942300035746892e-104,5.8573059357985755e-134,0,pressure_servo_20250725_110821.db3_export,0.05
6.025,7.502032824830205e-68,5.745907584438136e-111,2.4359835447574665e-163,-2.0616637915879264e-86,-1.8040802819318682e-104,7.135659418885066e-133,0,pressure_servo_20250725_110821.db3_export,0.05
6.075,1.2368761091788128e-67,4.71652816161654e-112,1.4774987064508652e-163,-4.600193719892332e-87,-1.0942300035746892e-104,3.1979806827271993e-132,0,pressure_servo_20250725_110821.db3_export,0.05
6.125,7.502032824830205e-68,4.0118671146873984e-163,1.065714920911774e-162,8.897019846820172e-75,-2.441557159368373e-105,5.272578774900452e-132,0,pressure_servo_20250725_110821.db3_export,0.05
6.175,1.6739297856431412e-68,-6.372611225293526e-113,1.2584145932584144e-161,1.0838789055215029e-73,-2.004152160669232e-106,3.1979806827271993e-132,0,pressure_servo_20250725_110821.db3_export,0.05
