t_sec,angular_x,angular_y,angular_z,linear_x,linear_y,linear_z,imputed,trial_id,smoothed_sigma_s
7.717,-1.5805442596850965,0.0,0.0,-2.5405800972519657e+28,1.3963812208684854,-0.2487402007894079,0,pressure_servo_20250805_154056.db3_export,0.05
7.767,-1.5801778638950386,0.0,0.0,7.010383254399155e+19,1.3970057345575462,-0.0188689789300031,0,pressure_servo_20250805_154056.db3_export,0.05
7.817,-1.5797743999811582,0.0,0.0,5.754474934087101e+18,1.3976778072636535,1.9488363407743623e-26,0,pressure_servo_20250805_154056.db3_export,0.05
7.867,-1.579381902360777,0.0,0.0,2012466728028.544,1.3982476889877284,3.0546278489739697e+22,0,pressure_servo_20250805_154056.db3_export,0.05
7.917,-1.5790055989854983,0.0,0.0,929319660236.0114,1.3987130223148492,4.0267613171296006e+23,0,pressure_servo_20250805_154056.db3_export,0.05
7.967,-1.578721168148152,0.0,0.0,183447629072.77216,1.3990665641413358,2.039900149160235e+24,0,pressure_servo_20250805_154056.db3_export,0.05
8.017,-1.57850512693994,0.0,0.0,13916003302.548988,1.399353920162876,4.416669834688909e+24,0,pressure_servo_20250805_154056.db3_export,0.05
8.067,-1.5782812466167733,0.0,0.0,3.415330925804548e+21,1.3996358278553664,4.4078488599794986e+24,0,pressure_servo_20250805_154056.db3_export,0.05
8.117,-1.5779755076656072,0.0,0.0,4.502257930322226e+22,1.3999991002579126,1.996832298783614e+24,0,pressure_servo_20250805_154056.db3_export,0.05
8.167,-1.577645082798199,0.0,0.0,2.280779986773319e+23,1.4004057237270746,3.316706697782882e+23,0,pressure_servo_20250805_154056.db3_export,0.05
8.217,-1.577393926776715,0.0,0.0,4.9390904268279496e+23,1.400754168991006,-1.2517431452267025e+22,0,pressure_servo_20250805_154056.db3_export,0.05
8.267,-1.5772012143594722,0.0,0.0,4.9390904268279496e+23,1.4010916567342224,-9.605273299570831e+21,0,pressure_servo_20250805_154056.db3_export,0.05
8.317,-1.5770013608805262,0.0,0.0,2.280779986773319e+23,1.401479601760536,-7.867190576736483e+20,0,pressure_servo_20250805_154056.db3_export,0.05
8.367,-1.5768088880885929,0.0,0.0,4.502257930322226e+22,1.4017998071831557,9.375704664534012e+24,0,pressure_servo_20250805_154056.db3_export,0.05
8.417,-1.5765777650205104,0.0,0.0,3.4153309258044995e+21,1.402115357893713,1.235951646746506e+26,0,pressure_servo_20250805_154056.db3_export,0.05
8.467,-1.5762604491549754,0.0,0.0,-246211410.0159535,1.4025447637021855,6.261155676611155e+26,0,pressure_servo_20250805_154056.db3_export,0.05
8.517,-1.5759126803700625,0.0,0.0,-533177432.8246368,1.4030123460012185,1.3558701077072864e+27,0,pressure_servo_20250805_154056.db3_export,0.05
8.567,-1.5756818490347837,0.0,0.0,-533177432.8246368,1.403330024854075,7.524031537032845e+27,0,pressure_servo_20250805_154056.db3_export,0.05
8.617,-1.575543519775243,0.0,0.0,-246211410.0159535,1.4035332633115982,8.19378663583894e+28,0,pressure_servo_20250805_154056.db3_export,0.05
8.667,-1.5754086147421684,0.0,0.0,-48602113.2994161,1.4037120341836933,4.6898778831348543e+30,0,pressure_servo_20250805_154056.db3_export,0.05
8.717,-1.5752372863768678,0.0,0.0,-3686867.861132798,1.4039098209065206,5.728462627239607e+31,0,pressure_servo_20250805_154056.db3_export,0.05
8.767,-1.5750252712948345,0.0,0.0,-1826.63704651496,1.404132028513663,2.865689535903155e+32,0,pressure_servo_20250805_154056.db3_export,0.05
8.817,-1.5747696562798312,0.0,0.0,-24079.57273596719,1.404389265427841,6.190530205442715e+32,0,pressure_servo_20250805_154056.db3_export,0.05
8.867,-1.5745279606958855,0.0,0.0,-38681693709.23109,1.4046453486162085,6.187224185025539e+32,0,pressure_servo_20250805_154056.db3_export,0.05
8.917,-1.574302224861435,0.0,0.0,-509919849821.8288,1.4049008655855406,2.8568311135133146e+32,0,pressure_servo_20250805_154056.db3_export,0.05
8.967,-1.574110663663904,0.0,0.0,-2583180534687.26,1.405121640975704,5.639260649627844e+31,0,pressure_servo_20250805_154056.db3_export,0.05
9.017,-1.5739181698430231,0.0,0.0,-5593946499506.688,1.4053439175198288,4.277840495461838e+30,0,pressure_servo_20250805_154056.db3_export,0.05
9.067,-1.5737172336357343,0.0,0.0,-5593946401602.608,1.405575941666292,646764822619481.5,0,pressure_servo_20250805_154056.db3_export,0.05
9.117,-1.573516713114219,0.0,0.0,-2583180272355.035,1.405807502761243,1400586704833012.8,0,pressure_servo_20250805_154056.db3_export,0.05
9.167,-1.5662662305102382,0.0,0.0,-509919585662.9688,1.3998930562857586,1400586728992869.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.217,-1.4809772660762657,0.0,0.0,-38681571725.57934,1.32432987932129,646764873323409.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.267,-1.100136484182583,0.0,0.0,6.0302211132446426e-05,0.9840651317796294,127671336096588.86,0,pressure_servo_20250805_154056.db3_export,0.05
9.317,-0.4725360773505719,0.0,0.0,2.784643819477372e-05,0.4227171245602013,9684915197135.088,0,pressure_servo_20250805_154056.db3_export,0.05
9.367,-0.0919016570682417,0.0,0.0,5.49688474647722e-06,0.0822140939996565,-7.70917324076654,0,pressure_servo_20250805_154056.db3_export,0.05
9.417,-0.0069714924461332,0.0,0.0,4.169836726542967e-07,0.0062366115429093,-0.5848038515130216,0,pressure_servo_20250805_154056.db3_export,0.05
9.467,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.517,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.567,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.617,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.667,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.717,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.767,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.817,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.867,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.917,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
9.967,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.017,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.067,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.117,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.167,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.217,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.267,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.317,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.367,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.417,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.467,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.517,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.567,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.617,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.667,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.717,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.767,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.817,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.867,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.917,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
10.967,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.017,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.067,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.117,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.167,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.217,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.267,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.317,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.367,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.417,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.467,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.517,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.567,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.617,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.667,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.717,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.767,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.817,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.867,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.917,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
11.967,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.017,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.067,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.117,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.167,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.217,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.267,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.317,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.367,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.417,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.467,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.517,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.567,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.617,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.667,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.717,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.767,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.817,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.867,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.917,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
12.967,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.017,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.067,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.117,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.167,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.217,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.267,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.317,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.367,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.417,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.467,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.517,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.567,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.617,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.667,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.717,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.767,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.817,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.867,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.917,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
13.967,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
14.017,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
14.067,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
14.117,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154056.db3_export,0.05
7.997,0.0,-1.1109766207690289e-23,1.1017520451923712,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
8.047,0.0,-1.4953753748763525e-23,1.4829590891479711,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
8.097,0.0,-1.5811463304411764e-23,1.5680178779154936,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
8.147,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
8.197,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
8.247,-0.0069709454894914,-1.581146330441176e-23,1.568017877915494,0.038619391964072,0.005759127906874,-7.127337744464513e-36,0,pressure_servo_20250805_154453.db3_export,0.05
8.297,-0.0918944468156139,-1.4953753748763522e-23,1.4829590891479714,0.5090999013324194,0.0759196688512857,-9.395608677229735e-35,0,pressure_servo_20250805_154453.db3_export,0.05
8.347,-0.472586718683305,-1.1109766207690289e-23,1.1017520451923717,-2.713741714053815e+23,0.3904508909643798,68421647500484.86,0,pressure_servo_20250805_154453.db3_export,0.05
8.397,-1.1012279886547618,-4.772102184416565e-24,0.473247883282055,-3.577388375642351e+24,0.9102598946107584,901967954956523.6,0,pressure_servo_20250805_154453.db3_export,0.05
8.447,-1.4870900996187115,-9.281146433433303e-25,0.0920408393264551,-1.5459396804927103e+25,1.2328485640523188,4569241679185513.0,0,pressure_servo_20250805_154453.db3_export,0.05
8.497,-1.5814423341296042,-7.040508769509061e-26,0.0069820505589325,-4.1379576200488806e+24,1.3250975957544977,9894815749642694.0,0,pressure_servo_20250805_154453.db3_export,0.05
8.547,-1.5954090823453042,0.0,0.0,-5.738637299753541e+30,1.358590485610106,9894815534343906.0,0,pressure_servo_20250805_154453.db3_export,0.05
8.597,-1.5978087653445536,0.0,0.0,-7.565101165372781e+31,1.3735961412823212,4569241102296271.0,0,pressure_servo_20250805_154453.db3_export,0.05
8.647,-1.5982727122260023,0.0,0.0,-3.889775454683992e+32,1.3768599866058726,1.9435147946060755e+34,0,pressure_servo_20250805_154453.db3_export,0.05
8.697,-1.598398548280253,0.0,0.0,-9.055659016291836e+32,1.3771216500559849,2.5620372042432444e+35,0,pressure_servo_20250805_154453.db3_export,0.05
8.747,-1.5984896241466433,0.0,0.0,-1.2131538526371688e+33,1.37711350718647,1.297891695953644e+36,0,pressure_servo_20250805_154453.db3_export,0.05
8.797,-1.5985708255657027,0.0,0.0,-1.213153938473999e+33,1.3771212005571978,2.8106193879809985e+36,0,pressure_servo_20250805_154453.db3_export,0.05
8.847,-1.5986316456490324,0.0,0.0,-9.05566169364748e+32,1.3771671921865154,2.8106193879809985e+36,0,pressure_servo_20250805_154453.db3_export,0.05
8.897,-1.5986757571064525,0.0,0.0,-3.889779721467629e+32,1.377245798640221,1.297891695953644e+36,0,pressure_servo_20250805_154453.db3_export,0.05
8.947,-1.59870875262031,0.0,0.0,-7.565138770560745e+31,1.3773052334039455,2.5620372042432444e+35,0,pressure_servo_20250805_154453.db3_export,0.05
8.997,-1.5987417820125085,0.0,0.0,-5.738776587428861e+30,1.3773382662633114,1.9435147946060755e+34,0,pressure_servo_20250805_154453.db3_export,0.05
9.047,-1.59877864933896,0.0,0.0,38211056595981.76,1.3773352850541145,-1.1403206180198604e+27,0,pressure_servo_20250805_154453.db3_export,0.05
9.097,-1.598809457632496,0.0,0.0,82747075523923.02,1.377295052846871,-1.503226965846902e+28,0,pressure_servo_20250805_154453.db3_export,0.05
9.147,-1.5988323170823362,0.0,0.0,82747061591126.1,1.3772754622376675,-7.615134522001681e+28,0,pressure_servo_20250805_154453.db3_export,0.05
9.197,-1.5988578020564466,0.0,0.0,38211022045458.84,1.3772946120620553,-1.6490778696149125e+29,0,pressure_servo_20250805_154453.db3_export,0.05
9.247,-1.5988980126415653,0.0,0.0,7542822051705.555,1.3773401825083358,-1.6490778696135696e+29,0,pressure_servo_20250805_154453.db3_export,0.05
9.297,-1.5989519201961142,0.0,0.0,572169969374.443,1.3774024123043225,-7.615134521965696e+28,0,pressure_servo_20250805_154453.db3_export,0.05
9.347,-1.5989943518798944,0.0,0.0,-3491929.0881844945,1.3774509721540666,-1.5032269591217368e+28,0,pressure_servo_20250805_154453.db3_export,0.05
9.397,-1.599029608808722,0.0,0.0,-264891.3853929162,1.3774865486068193,-1.1403197360847426e+27,0,pressure_servo_20250805_154453.db3_export,0.05
9.447,-1.5990664766636342,0.0,0.0,3.4451082598395944e-13,1.3775065536053084,4.5337998132299065e+21,0,pressure_servo_20250805_154453.db3_export,0.05
9.497,-1.5990950638585082,0.0,0.0,2.6132282586622832e-14,1.3775067786802162,1.0554982691239943e+22,0,pressure_servo_20250805_154453.db3_export,0.05
9.547,-1.599107603868529,0.0,0.0,-1.742717583358191e-18,1.3775208309099494,2.9001333109264988e+31,0,pressure_servo_20250805_154453.db3_export,0.05
9.597,-1.5991122283847337,0.0,0.0,-8.047544859432933e-19,1.377553824394656,3.823098983929735e+32,0,pressure_servo_20250805_154453.db3_export,0.05
9.647,-1.5991223649772115,0.0,0.0,-2.8533301155710213e+25,1.3775659677103336,1.9657290366221308e+33,0,pressure_servo_20250805_154453.db3_export,0.05
9.697,-1.5991387767998262,0.0,0.0,-3.761400701640834e+26,1.377562421392657,4.5763458791579695e+33,0,pressure_servo_20250805_154453.db3_export,0.05
9.747,-1.599148731073424,0.0,0.0,-1.9054722264487272e+27,1.377596901216622,6.159765164456306e+33,0,pressure_servo_20250805_154453.db3_export,0.05
9.797,-1.599150952172086,0.0,0.0,-4.126351374011252e+27,1.377664994090891,6.513073976739358e+33,0,pressure_servo_20250805_154453.db3_export,0.05
9.847,-1.5991511344909664,0.0,0.0,-4.126351374011252e+27,1.3776877795782614,6.542075459647587e+33,0,pressure_servo_20250805_154453.db3_export,0.05
9.897,-1.5991511344909664,0.0,0.0,-1.9054722264487272e+27,1.3776601691416448,6.542075493075423e+33,0,pressure_servo_20250805_154453.db3_export,0.05
9.947,-1.599151316809847,0.0,0.0,-3.761400701640834e+26,1.377637833161818,6.513074159980298e+33,0,pressure_servo_20250805_154453.db3_export,0.05
9.997,-1.5991535379085091,0.0,0.0,-2.8533301155710213e+25,1.3776301397910902,6.159765561268753e+33,0,pressure_servo_20250805_154453.db3_export,0.05
10.047,-1.5991634921821067,0.0,0.0,-1.7305288783618283e-31,1.3776182068027003,4.576346275966765e+33,0,pressure_servo_20250805_154453.db3_export,0.05
10.097,-1.5991799040047214,0.0,0.0,-4.028788001417041e-31,1.3775992261730678,1.9657292198525813e+33,0,pressure_servo_20250805_154453.db3_export,0.05
10.147,-1.599189858278319,0.0,0.0,1.3046372989193337e+19,1.3775885562053296,3.8230993455059376e+32,0,pressure_servo_20250805_154453.db3_export,0.05
10.197,-1.5991920793769812,0.0,0.0,1.7198373313912606e+20,1.3775962495760574,2.9001335839048777e+31,0,pressure_servo_20250805_154453.db3_export,0.05
10.247,-1.599192444014742,0.0,0.0,8.712451900022738e+20,1.3776422406769144,-4.7603599903196265e-23,0,pressure_servo_20250805_154453.db3_export,0.05
10.297,-1.5991948474322846,0.0,0.0,1.886704900216172e+21,1.3777208412211133,-2.059461703779945e-11,0,pressure_servo_20250805_154453.db3_export,0.05
10.347,-1.599207205123425,0.0,0.0,1.8867048942620487e+21,1.3777806742244152,-8.667800239863366,0,pressure_servo_20250805_154453.db3_export,0.05
10.397,-1.5992357923182992,0.0,0.0,8.712451115105601e+20,1.3778188129880884,-114.2632243124,0,pressure_servo_20250805_154453.db3_export,0.05
10.447,-1.59927229500699,0.0,0.0,1.7198333550966302e+20,1.3778388179865773,-3922592054836.3774,0,pressure_servo_20250805_154453.db3_export,0.05
10.497,-1.5993031033005265,0.0,0.0,1.3045511911254393e+19,1.3778364807505648,-51709546066806.914,0,pressure_servo_20250805_154453.db3_export,0.05
10.547,-1.5993255975841447,0.0,0.0,-867032204062777.5,1.3778390489709915,-1.6932541883593444e+24,0,pressure_servo_20250805_154453.db3_export,0.05
10.597,-1.5993466339229636,0.0,0.0,-476121527029188.5,1.3778531029585983,-2.232131310909699e+25,0,pressure_servo_20250805_154453.db3_export,0.05
10.647,-1.59936690710792,0.0,0.0,-476121370288426.8,1.3778533132858868,-1.147698593150882e+26,0,pressure_servo_20250805_154453.db3_export,0.05
10.697,-1.5993879439751997,0.0,0.0,-867031812563244.2,1.3778420324649492,-2.654984897018068e+26,0,pressure_servo_20250805_154453.db3_export,0.05
10.747,-1.5923196892797051,0.0,0.0,-861077689827321.8,1.3717453525461918,-3.3731897698715545e+26,0,pressure_servo_20250805_154453.db3_export,0.05
10.797,-1.5059674413808035,0.0,0.0,-397629656564736.3,1.2973654650105255,-2.6549848970154875e+26,0,pressure_servo_20250805_154453.db3_export,0.05
10.847,-1.11886186352992,0.0,0.0,-78492063995444.66,0.9638823159171236,-1.1476985931452093e+26,0,pressure_servo_20250805_154453.db3_export,0.05
10.897,-0.480601018178568,0.0,0.0,-5954265120874.198,0.4140291196001706,-2.2321313108529723e+25,0,pressure_servo_20250805_154453.db3_export,0.05
10.947,-0.0934712541976012,0.0,0.0,-16.248079448326052,0.0805236067308961,-1.693254188097391e+24,0,pressure_servo_20250805_154453.db3_export,0.05
10.997,-0.0070905730981995,0.0,0.0,-1.232549735790585,0.0061083742553521,2.7912485346038346e-30,0,pressure_servo_20250805_154453.db3_export,0.05
11.047,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.097,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.147,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.197,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.247,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.297,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.347,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.397,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.447,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.497,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.547,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.597,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.647,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.697,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.747,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.797,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.847,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.897,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.947,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
11.997,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
12.047,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
12.097,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
12.147,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
12.197,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
12.247,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
12.297,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
12.347,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
12.397,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250805_154453.db3_export,0.05
