t_sec,data_0,data_1,data_2,imputed,trial_id,smoothed_sigma_s
8.175,361.9197088796296,1010.0,945.5157179197432,1,pressure_servo_20250725_110821.db3_export,0.05
8.225,369.0328231829949,1010.0,945.5011082620438,0,pressure_servo_20250725_110821.db3_export,0.05
8.275,398.6877642760919,1010.0,945.5,1,pressure_servo_20250725_110821.db3_export,0.05
8.325,438.8105547377928,1010.0,945.498891737956,0,pressure_servo_20250725_110821.db3_export,0.05
8.375,477.2313086484736,1010.0,945.4842820802568,1,pressure_servo_20250725_110821.db3_export,0.05
8.425,513.7295172237366,1010.0,945.4124881513447,0,pressure_servo_20250725_110821.db3_export,0.05
8.475,549.0966449951777,1010.0,945.2814358394864,1,pressure_servo_20250725_110821.db3_export,0.05
8.525,576.1031031396833,1010.0,945.2669685941412,0,pressure_servo_20250725_110821.db3_export,0.05
8.575,587.8593894831381,1010.0,945.4842820802568,1,pressure_servo_20250725_110821.db3_export,0.05
8.625,589.4889433643292,1010.0,945.64441129516,0,pressure_servo_20250725_110821.db3_export,0.05
8.675,587.8128716789728,1010.0,945.5,1,pressure_servo_20250725_110821.db3_export,0.05
8.725,586.2081638682456,1010.0,945.3566969668838,0,pressure_servo_20250725_110821.db3_export,0.05
8.775,586.2829225553779,1010.0,945.5314358394864,1,pressure_servo_20250725_110821.db3_export,0.05
8.825,587.4302203440458,1010.0,945.8227597786018,0,pressure_servo_20250725_110821.db3_export,0.05
8.875,588.7342820802568,1010.0,945.9685641605134,1,pressure_servo_20250725_110821.db3_export,0.05
8.925,589.9944586897809,1010.0,945.9977834759125,0,pressure_servo_20250725_110821.db3_export,0.05
8.975,591.187128321027,1010.0,946.0,1,pressure_servo_20250725_110821.db3_export,0.05
9.025,592.1311121506343,1010.0,945.998891737956,0,pressure_servo_20250725_110821.db3_export,0.05
9.075,592.6085387223109,1010.0,945.9842820802568,1,pressure_servo_20250725_110821.db3_export,0.05
9.125,592.5480333501541,1010.0,945.9113798893007,0,pressure_servo_20250725_110821.db3_export,0.05
9.175,592.0157179197432,1010.0,945.7657179197432,1,pressure_servo_20250725_110821.db3_export,0.05
9.225,591.5428032846323,1010.0,945.6794567454856,0,pressure_servo_20250725_110821.db3_export,0.05
9.275,591.6414612776889,1010.0,945.7657179197432,1,pressure_servo_20250725_110821.db3_export,0.05
9.325,592.2736181664037,1010.0,945.9091633652134,0,pressure_servo_20250725_110821.db3_export,0.05
9.375,593.2185641605134,1010.0,945.9528462407704,1,pressure_servo_20250725_110821.db3_export,0.05
9.425,594.049141612198,1010.0,945.8205432545142,0,pressure_servo_20250725_110821.db3_export,0.05
9.475,594.4214104012837,1010.0,945.5157179197432,1,pressure_servo_20250725_110821.db3_export,0.05
9.525,594.4922421656933,1010.0,945.2691851182284,0,pressure_servo_20250725_110821.db3_export,0.05
9.575,594.4685641605136,1010.0,945.2814358394864,1,pressure_servo_20250725_110821.db3_export,0.05
9.625,594.3294093508647,1010.0,945.411379889301,0,pressure_servo_20250725_110821.db3_export,0.05
9.675,594.1257433579458,1010.0,945.4685641605136,1,pressure_servo_20250725_110821.db3_export,0.05
9.725,594.3995002515161,1010.0,945.4102716272572,0,pressure_servo_20250725_110821.db3_export,0.05
9.775,595.5628716789729,1010.0,945.2657179197432,1,pressure_servo_20250725_110821.db3_export,0.05
9.825,596.9649545496742,1010.0,945.178348483442,0,pressure_servo_20250725_110821.db3_export,0.05
9.875,597.8899745617974,1010.0,945.25,1,pressure_servo_20250725_110821.db3_export,0.05
9.925,598.4014055309067,1010.0,945.321651516558,0,pressure_servo_20250725_110821.db3_export,0.05
9.975,598.7185641605136,1010.0,945.2342820802564,1,pressure_servo_20250725_110821.db3_export,0.05
10.025,598.9080551031695,1010.0,945.0886201106988,0,pressure_servo_20250725_110821.db3_export,0.05
10.075,598.9842820802567,1010.0,945.0157179197432,1,pressure_servo_20250725_110821.db3_export,0.05
10.125,598.9944586897808,1010.0,945.0011082620435,1,pressure_servo_20250725_110821.db3_export,0.05
10.175,598.9371283210271,1010.0,945.0,1,pressure_servo_20250725_110821.db3_export,0.05
10.225,598.6322204126781,1010.0,945.0011082620435,0,pressure_servo_20250725_110821.db3_export,0.05
10.275,597.8742566420541,1010.0,945.0157179197432,1,pressure_servo_20250725_110821.db3_export,0.05
10.325,596.6322204126782,1010.0,945.0891742417208,0,pressure_servo_20250725_110821.db3_export,0.05
10.375,594.9371283210271,1010.0,945.2421410401284,1,pressure_servo_20250725_110821.db3_export,0.05
10.425,592.9955669518247,1010.0,945.3648533098636,0,pressure_servo_20250725_110821.db3_export,0.05
10.475,591.0,1010.0,945.3514231203852,1,pressure_servo_20250725_110821.db3_export,0.05
10.525,589.0155156686134,1010.0,945.251108262044,1,pressure_servo_20250725_110821.db3_export,0.05
10.575,587.2200508764051,1010.0,945.164294799358,1,pressure_servo_20250725_110821.db3_export,0.05
10.625,586.2761459351885,1010.0,945.2226585387916,0,pressure_servo_20250725_110821.db3_export,0.05
10.675,586.7829225553779,1010.0,945.4764231203852,1,pressure_servo_20250725_110821.db3_export,0.05
10.725,588.3619919966486,1010.0,945.5922614089872,0,pressure_servo_20250725_110821.db3_export,0.05
10.775,590.3236100117705,1010.0,944.7682435141764,1,pressure_servo_20250725_110821.db3_export,0.05
10.825,591.6216976075336,1010.0,941.1299634936807,0,pressure_servo_20250725_110821.db3_export,0.05
10.875,591.4551827772419,1010.0,933.1922263042604,1,pressure_servo_20250725_110821.db3_export,0.05
10.925,590.3720186777774,1010.0,922.6750595152464,1,pressure_servo_20250725_110821.db3_export,0.05
10.975,589.0833333333334,1010.0,911.583333333333,1,pressure_servo_20250725_110821.db3_export,0.05
11.025,587.7777777777777,1010.0,900.4444444444442,1,pressure_servo_20250725_110821.db3_export,0.05
11.075,586.4722222222222,1010.0,889.3055555555554,1,pressure_servo_20250725_110821.db3_export,0.05
11.125,585.1666666666666,1010.0,878.1666666666665,1,pressure_servo_20250725_110821.db3_export,0.05
11.175,583.861111111111,1010.0,867.0277777777776,1,pressure_servo_20250725_110821.db3_export,0.05
11.225,582.5555555555555,1010.0,855.8888888888887,1,pressure_servo_20250725_110821.db3_export,0.05
11.275,581.25,1010.0,844.7499999999999,1,pressure_servo_20250725_110821.db3_export,0.05
11.325,579.9444444444445,1010.0,833.611111111111,1,pressure_servo_20250725_110821.db3_export,0.05
11.375,578.6388888888888,1010.0,822.4722222222222,1,pressure_servo_20250725_110821.db3_export,0.05
11.425,577.3333333333333,1010.0,811.3333333333331,1,pressure_servo_20250725_110821.db3_export,0.05
11.475,576.0277777777778,1010.0,800.1944444444441,1,pressure_servo_20250725_110821.db3_export,0.05
11.525,574.7222222222221,1010.0,789.0555555555554,1,pressure_servo_20250725_110821.db3_export,0.05
11.575,573.4166666666666,1010.0,777.9166666666667,1,pressure_servo_20250725_110821.db3_export,0.05
11.625,572.111111111111,1010.0,766.7777777777776,1,pressure_servo_20250725_110821.db3_export,0.05
11.675,570.8055555555555,1010.0,755.6388888888887,1,pressure_servo_20250725_110821.db3_export,0.05
11.725,569.4999999999999,1010.0,744.4999999999999,1,pressure_servo_20250725_110821.db3_export,0.05
11.775,568.1944444444443,1010.0,733.3611111111111,1,pressure_servo_20250725_110821.db3_export,0.05
11.825,566.8888888888889,1010.0,722.2222222222221,1,pressure_servo_20250725_110821.db3_export,0.05
11.875,565.5833333333334,1010.0,711.0833333333333,1,pressure_servo_20250725_110821.db3_export,0.05
11.925,564.2777777777776,1010.0,699.9444444444443,1,pressure_servo_20250725_110821.db3_export,0.05
11.975,562.9722222222221,1010.0,688.8055555555553,1,pressure_servo_20250725_110821.db3_export,0.05
12.025,561.6666666666665,1010.0,677.6666666666667,1,pressure_servo_20250725_110821.db3_export,0.05
12.075,560.3611111111111,1010.0,666.5277777777776,1,pressure_servo_20250725_110821.db3_export,0.05
12.125,559.0555555555555,1010.0,655.3888888888888,1,pressure_servo_20250725_110821.db3_export,0.05
12.175,557.75,1010.0,644.25,1,pressure_servo_20250725_110821.db3_export,0.05
12.225,556.4444444444445,1010.0,633.111111111111,1,pressure_servo_20250725_110821.db3_export,0.05
12.275,555.1388888888888,1010.0,621.9722222222222,1,pressure_servo_20250725_110821.db3_export,0.05
12.325,553.8333333333334,1010.0,610.8333333333334,1,pressure_servo_20250725_110821.db3_export,0.05
12.375,552.5277777777777,1010.0,599.6944444444443,1,pressure_servo_20250725_110821.db3_export,0.05
12.425,551.2222222222222,1010.0,588.5555555555555,1,pressure_servo_20250725_110821.db3_export,0.05
12.475,549.9166666666665,1010.0,577.4166666666666,1,pressure_servo_20250725_110821.db3_export,0.05
12.525,548.6146821776967,1010.0,566.3293735329286,1,pressure_servo_20250725_110821.db3_export,0.05
12.575,547.3562021858393,1010.0,555.8706453747125,1,pressure_servo_20250725_110821.db3_export,0.05
12.625,546.2960206093329,1010.0,548.2289499972904,0,pressure_servo_20250725_110821.db3_export,0.05
12.675,545.5978003895134,1010.0,545.2317564858234,1,pressure_servo_20250725_110821.db3_export,0.05
12.725,545.273864446858,1010.0,545.0515957551509,0,pressure_servo_20250725_110821.db3_export,0.05
12.775,545.2657179197433,1010.0,545.5,1,pressure_servo_20250725_110821.db3_export,0.05
12.825,545.3238680406457,1010.0,546.0,0,pressure_servo_20250725_110821.db3_export,0.05
12.875,545.25,1010.0,546.4999999999999,1,pressure_servo_20250725_110821.db3_export,0.05
12.925,545.1794567454857,1010.0,546.9977834759123,0,pressure_servo_20250725_110821.db3_export,0.05
12.975,545.2814358394864,1010.0,547.4685641605136,1,pressure_servo_20250725_110821.db3_export,0.05
13.025,545.5011082620438,1010.0,547.8205432545142,0,pressure_servo_20250725_110821.db3_export,0.05
13.075,545.7342820802568,1010.0,548.0,1,pressure_servo_20250725_110821.db3_export,0.05
13.125,545.9091633652134,1010.0,548.1783484834418,0,pressure_servo_20250725_110821.db3_export,0.05
13.175,545.9842820802568,1010.0,548.5157179197432,1,pressure_servo_20250725_110821.db3_export,0.05
13.225,546.0011082620438,1010.0,548.9113798893009,0,pressure_servo_20250725_110821.db3_export,0.05
13.275,546.0314358394864,1010.0,549.2342820802567,1,pressure_servo_20250725_110821.db3_export,0.05
13.325,546.1805650075296,1010.0,549.5,0,pressure_servo_20250725_110821.db3_export,0.05
13.375,546.5157179197431,1010.0,549.7657179197432,1,pressure_servo_20250725_110821.db3_export,0.05
13.425,546.9113798893009,1010.0,550.0908366347866,0,pressure_servo_20250725_110821.db3_export,0.05
13.475,547.2342820802568,1010.0,550.5157179197433,1,pressure_servo_20250725_110821.db3_export,0.05
13.525,547.4977834759125,1010.0,550.9988917379561,0,pressure_servo_20250725_110821.db3_export,0.05
13.575,547.7342820802568,1010.0,551.4685641605134,1,pressure_servo_20250725_110821.db3_export,0.05
13.625,547.9080551031694,1010.0,551.8205432545142,0,pressure_servo_20250725_110821.db3_export,0.05
13.675,547.9685641605136,1010.0,551.9999999999999,1,pressure_servo_20250725_110821.db3_export,0.05
13.725,547.9102716272571,1010.0,552.177240221398,0,pressure_servo_20250725_110821.db3_export,0.05
13.775,547.7657179197432,1010.0,552.5,1,pressure_servo_20250725_110821.db3_export,0.05
13.825,547.6805650075295,1010.0,552.8205432545143,0,pressure_servo_20250725_110821.db3_export,0.05
13.875,547.7814358394863,1010.0,552.9685641605134,1,pressure_servo_20250725_110821.db3_export,0.05
13.925,548.0022165240877,1010.0,553.0,0,pressure_servo_20250725_110821.db3_export,0.05
13.975,548.25,1010.0,553.0314358394863,1,pressure_servo_20250725_110821.db3_export,0.05
14.025,548.4988917379561,1010.0,553.1794567454857,0,pressure_servo_20250725_110821.db3_export,0.05
14.075,548.7342820802567,1010.0,553.5,1,pressure_servo_20250725_110821.db3_export,0.05
14.125,548.9091633652133,1010.0,553.8205432545143,0,pressure_servo_20250725_110821.db3_export,0.05
14.175,548.9842820802567,1010.0,553.9685641605136,1,pressure_servo_20250725_110821.db3_export,0.05
14.225,548.9988917379561,1010.0,553.9988917379561,0,pressure_servo_20250725_110821.db3_export,0.05
14.275,549.0,1010.0,554.0157179197432,1,pressure_servo_20250725_110821.db3_export,0.05
14.325,549.0,1010.0,554.0908366347867,0,pressure_servo_20250725_110821.db3_export,0.05
14.375,549.0,1010.0,554.2657179197431,1,pressure_servo_20250725_110821.db3_export,0.05
14.425,549.0,1010.0,554.4999999999999,0,pressure_servo_20250725_110821.db3_export,0.05
14.475,549.0,1010.0,554.7342820802567,1,pressure_servo_20250725_110821.db3_export,0.05
14.525,549.0,1010.0,554.9091633652133,0,pressure_servo_20250725_110821.db3_export,0.05
14.575,546.5662565517912,1005.5226213430036,552.5239403429964,1,pressure_servo_20250725_110821.db3_export,0.05
14.625,516.9171916920857,950.9769828943652,522.5654516452558,0,pressure_servo_20250725_110821.db3_export,0.05
14.675,,,,1,pressure_servo_20250725_110821.db3_export,0.05
10.084,665.4267564581842,342.084499063872,661.5724337921692,0,pressure_servo_20250725_111110.db3_export,0.05
10.134,895.9091441916837,394.41769214965126,890.2327731851585,1,pressure_servo_20250725_111110.db3_export,0.05
10.184,947.5160943291582,339.9033298351527,941.0766298064918,0,pressure_servo_20250725_111110.db3_export,0.05
10.234,951.7342820802568,297.62467779135585,945.2971537592296,1,pressure_servo_20250725_111110.db3_export,0.05
10.284,951.6750236973104,282.6499155038826,945.5,0,pressure_servo_20250725_111110.db3_export,0.05
10.334,951.7342820802568,277.9573063884451,945.7028462407702,1,pressure_servo_20250725_111110.db3_export,0.05
10.384,951.731923143815,276.49629713159817,945.7319231438152,0,pressure_servo_20250725_111110.db3_export,0.05
10.434,951.4842820802568,276.0471537592296,945.5157179197432,1,pressure_servo_20250725_111110.db3_export,0.05
10.484,951.1783484834418,275.82497630268955,945.3566969668838,0,pressure_servo_20250725_111110.db3_export,0.05
10.534,951.0314358394864,275.4842820802568,945.5157179197432,1,pressure_servo_20250725_111110.db3_export,0.05
10.584,951.0022165240875,275.08862011069897,945.7319231438152,0,pressure_servo_20250725_111110.db3_export,0.05
10.634,951.0,274.7657179197433,945.7028462407704,1,pressure_servo_20250725_111110.db3_export,0.05
10.684,950.5389629897744,274.50221652408766,945.0677778029136,0,pressure_servo_20250725_111110.db3_export,0.05
10.734,944.4613453868182,274.2657179197432,939.1671650593717,1,pressure_servo_20250725_111110.db3_export,0.05
10.784,913.1255154893288,274.09970273113714,909.2023220901056,0,pressure_servo_20250725_111110.db3_export,0.05
10.834,839.2353476468473,274.141461277689,832.7850536885585,1,pressure_servo_20250725_111110.db3_export,0.05
10.884,735.9812382092695,274.7189352439867,699.191427953194,0,pressure_servo_20250725_111110.db3_export,0.05
10.934,625.7557320578047,276.0,519.422467505652,1,pressure_servo_20250725_111110.db3_export,0.05
10.984,539.2005572489652,277.28882259032,379.9777809706064,0,pressure_servo_20250725_111110.db3_export,0.05
11.034,499.6733182664773,277.9685641605135,354.3392029534972,1,pressure_servo_20250725_111110.db3_export,0.05
11.084,491.41573498317393,278.5328289262381,386.1930750070854,0,pressure_servo_20250725_111110.db3_export,0.05
11.134,492.6512323338659,279.5471537592297,405.7104946259911,1,pressure_servo_20250725_111110.db3_export,0.05
11.184,491.1877790164552,280.7341396679028,411.06463058633295,0,pressure_servo_20250725_111110.db3_export,0.05
11.234,481.0412068956632,281.70284624077027,416.5501271910129,1,pressure_servo_20250725_111110.db3_export,0.05
11.284,467.2977845506096,282.4955669518247,423.78771432827614,0,pressure_servo_20250725_111110.db3_export,0.05
11.334,456.47599773997166,283.2342820802567,430.40271904975737,1,pressure_servo_20250725_111110.db3_export,0.05
11.384,450.26419945983065,283.9069468411257,434.7693596461809,0,pressure_servo_20250725_111110.db3_export,0.05
11.434,448.628716789729,284.4528462407703,436.0756161669329,1,pressure_servo_20250725_111110.db3_export,0.05
11.484,449.44462775061527,284.8183267304267,435.7403703050895,0,pressure_servo_20250725_111110.db3_export,0.05
11.534,450.59282080256776,284.9842820802567,435.3128716789728,1,pressure_servo_20250725_111110.db3_export,0.05
11.584,451.1990942175771,285.0864035866114,435.0952696829619,0,pressure_servo_20250725_111110.db3_export,0.05
11.634,451.1100254382026,285.2342820802568,435.0314358394864,1,pressure_servo_20250725_111110.db3_export,0.05
11.684,451.43232917775424,285.3216515165581,435.0908366347866,0,pressure_servo_20250725_111110.db3_export,0.05
11.734,453.09430751845935,285.24999999999994,435.2499999999999,1,pressure_servo_20250725_111110.db3_export,0.05
11.784,455.104932796659,285.1794567454857,435.4091633652133,0,pressure_servo_20250725_111110.db3_export,0.05
11.834,456.2799491235948,285.2814358394865,435.4685641605136,1,pressure_servo_20250725_111110.db3_export,0.05
11.884,456.63886998494087,285.4988917379561,435.4091633652133,0,pressure_servo_20250725_111110.db3_export,0.05
11.934,456.6257433579458,285.7028462407703,435.25,1,pressure_servo_20250725_111110.db3_export,0.05
11.984,457.0711991626952,285.73081488177144,435.0908366347866,0,pressure_servo_20250725_111110.db3_export,0.05
